Id,Reputation,Views,UpVotes,DownVotes,AccountAgeDays,DaysSinceLastActivity
17697,9579,1465,1134,5,5072,51
39396,148409,19036,6980,299,5072,57
14969,13496,1130,1196,4,5176,48
39141,22974,1272,1028,8,5176,410
27839,260643,23052,10056,13705,4983,48
386,3859,300,157,13,5160,596
46220,4781,583,50,40,5160,49
4827,3759,400,316,4,5082,48
43044,20665,1647,507,68,5026,780
8451,287,31,29,0,5036,3891
4156,383,52,14,0,5036,48
8675,3799,110,2350,4,5036,51
19482,7936,963,924,102,5036,50
12629,27529,1416,1512,6,5072,55
46760,201452,24091,8944,6202,5072,48
18412,3086,314,799,3,5193,442
39408,11544,1167,1236,19,5193,85
34381,89287,4323,13266,453,5193,48
40691,8601,717,336,10,5517,445
1362,67752,10271,3241,118,5137,49
8085,11638,331,52,4,5016,303
22081,2291,218,243,6,5146,95
37993,3122,876,680,11,5050,49
33595,5370,488,459,12,5050,49
4242,2032,222,523,2,5322,146
4750,1351,225,303,5,5322,492
8578,12236,3569,431,6,5072,54
37349,11310,555,401,13,5311,50
22416,7119,743,669,89,5311,53
4855,3028,401,820,8,5311,51
23475,2475,230,110,8,4972,49
24243,2568,382,109,3,5082,53
47892,14093,1107,818,276,5146,89
35992,2121,242,156,4,5050,259
27389,293854,35045,2871,648,4983,1510
12538,5227,832,1041,100,5026,74
36357,3662,477,146,13,5222,73
35974,39581,1763,842,144,5349,243
49464,12243,551,175,6,5112,49
40359,1792,164,122,8,5112,124
42048,47495,5526,3523,802,4951,423
4290,4983,847,236,10,4951,56
32061,40188,2417,1716,189,4961,49
41415,669,49,15,2,5072,469
39287,12649,1108,1318,75,5160,50
25002,69956,7154,1401,402,5082,2733
38283,48567,2996,788,17,5036,989
34249,17088,1069,2085,545,5036,50
821,6519,1862,301,11,5322,3807
17281,2129,139,57,4,5050,48
27467,6449,667,1533,128,4961,50
37407,8694,827,135,20,5193,2936
12964,19499,2873,565,5,5517,58
18233,19349,1725,650,23,5517,197
18269,35890,5629,4269,488,5160,49
1581,39182,959,147,35,5081,102
40137,15927,788,397,20,5311,49
22767,50887,3503,2135,21,5311,67
38945,4355,499,150,65,5349,210
51416,2916,584,1504,50,5349,48
20756,4284,396,220,1,5348,273
287,19558,2182,1008,75,4972,48
33322,5240,318,186,18,4972,74
2628,17804,1202,5969,70,4972,52
5323,8966,982,581,61,4961,71
10142,299121,23141,2255,215,5363,51
45826,37941,4714,3353,69,5176,50
50493,6976,427,76,7,5176,493
39099,50683,11533,6728,18,5176,48
32580,4828,321,167,19,5322,48
1810,9473,502,1041,10,5322,479
31828,6998,552,828,14,4929,106
42928,1751,190,5,5,5016,48
10979,39289,2111,1074,42,5160,54
18059,10581,1767,730,14,5222,59
48023,3728,423,163,4,5026,49
36071,2324,208,46,1,5026,1135
40892,4971,121,384,45,5026,155
41565,8067,1083,92,66,5193,4143
26497,1591,268,8,28,5193,5155
46735,8080,883,1750,84,5036,49
43648,13512,1126,220,41,5036,728
42284,21199,1804,1980,93,5147,57
42629,3089,357,874,55,5176,53
17259,32573,5733,2236,1002,5319,49
6439,130486,6831,2214,65,5517,50
15831,11047,1009,208,444,5517,86
20676,3893,1235,380,9,5517,48
9745,2684,95,242,3,5099,4943
6916,381,39,241,2,5099,2759
45699,89453,3368,2243,97,5099,49
28973,854,84,24,18,5160,1201
11881,2573,120,116,0,5160,1412
48020,5924,557,120,3,4929,814
12522,34327,7004,1006,831,5311,52
23,27417,1415,1805,15,5311,115
27123,225212,20310,14451,1366,5311,50
27714,4205,606,90,101,5071,55
18564,31218,3816,1275,28,5081,824
35113,255540,32054,3566,48,5363,48
32712,8735,2001,2207,149,5363,49
17727,57284,4475,6019,98,5322,48
37049,15853,1017,1681,7,5353,48
23561,3274,140,310,5,5049,259
7120,3961,400,64,8,5049,67
49494,9855,1266,775,26,5176,48
1464,245212,43015,3830,3226,5026,71
32208,8473,515,1020,12,5517,50
6322,92449,3132,1490,66,5517,52
17399,13621,993,844,73,5517,333
19337,8121,1245,422,5,5517,48
13704,10097,672,1136,6,5159,111
19351,16103,2474,1220,90,4951,49
46742,1915,183,96,4,4951,2970
10099,1522,114,118,3,5099,94
25363,3053,707,49,58,5099,3346
21997,863,43,28,0,5026,347
18160,825,81,218,7,5015,1116
15590,7272,390,390,68,5363,3262
23431,13728,569,668,2,5159,1021
27480,7929,767,150,5,5159,49
233,5337,175,112,4,5175,671
26226,7483,1452,1683,16,5311,48
42708,1219,304,2687,7,5311,49
25374,26264,917,525,18,5311,282
2428,1742,120,144,2,5311,659
17529,3259,350,281,4,5099,354
7777,10878,833,1846,297,5099,50
29078,7251,763,641,117,5026,158
32000,111909,12299,3466,98,5321,48
13427,3251,914,19,2,4960,4538
49369,80544,8746,677,24,5136,737
49661,4873,121,1363,2,5136,68
9988,8143,1240,545,27,5136,67
5532,35221,6210,2429,221,5015,48
12590,8296,1226,790,2114,5007,50
34231,8628,467,84,9,5007,58
17665,5195,545,314,196,5071,61
19653,9582,810,2784,23,5026,49
3531,28496,2497,3901,40,5049,48
34137,6938,914,293,174,5136,49
25485,2111,136,79,0,5136,2606
46915,2379,232,38,2,5136,505
12676,4111,940,2874,150,4960,228
12613,4584,234,494,1,5311,87
37784,14875,1714,722,4,5363,50
41803,12420,1432,754,54,5363,48
25582,7254,612,1109,6,4951,51
35446,10724,966,1049,51,4951,49
23186,74820,4394,685,153,5348,50
30708,7859,289,184,3,5348,3676
50636,2559,348,275,18,5348,915
27216,39919,1707,1233,7,5348,175
35619,2745,173,153,7,5056,49
11587,17712,2909,1162,658,5025,49
15104,687,81,177,0,4929,168
51136,1750,160,284,0,5310,51
34731,4415,291,74,16,5310,48
23447,26700,723,3056,25,4960,49
36239,504,95,22,0,4960,95
33604,8534,572,726,75,5304,48
37431,18573,1879,220,79,5304,75
1054,9883,535,478,4,5517,49
16736,19811,760,225,4,5517,50
45078,12611,592,594,15,5517,371
19327,105814,8063,1485,74,5516,340
48098,25395,2709,1197,26,5363,274
31790,54451,3215,2824,32,5363,65
10465,9251,449,74,52,5081,217
10647,52205,2882,1274,267,5429,93
28692,17539,1131,2535,26,5159,48
42028,136714,11261,3260,163,4982,66
30287,2199,182,44,5,4982,4520
15353,25673,1593,2190,8,5049,49
39989,616,74,1829,3,5049,48
60,810,60,25,3,4951,456
28901,91661,4930,1253,208,4951,48
16414,95094,2332,289,73,5627,58
5784,75514,3699,1214,29,5446,215
50355,3059,185,168,41,5446,3719
26655,3295,537,181,18,5363,49
36288,17382,507,304,46,5363,114
4883,1312,204,69,1,5136,3521
46855,39423,2167,4587,32,5136,50
37152,20583,1685,2586,52,5295,48
21131,14309,968,1753,15,5112,1064
21870,1913,130,141,13,5112,49
41007,6112,836,113,3,5175,128
26564,16708,922,2068,34,5348,502
18465,32234,4815,7339,18,5348,49
8610,7262,605,100,18,5348,50
38991,15929,1228,1335,256,5516,314
537,5159,781,543,29,5516,50
27001,25037,6423,15077,19,4982,52
20205,14850,314,491,32,4982,67
10879,70572,2559,838,594,5049,1224
24499,2830,156,243,11,5049,401
10124,6018,459,169,17,5081,50
47779,29801,6024,819,279,5081,120
40038,64241,3191,488,13,5321,49
8761,8223,588,1442,28,5222,49
49284,80087,4113,748,504,5025,48
27888,7788,445,556,39,5363,49
4591,7679,871,958,97,4942,52
19220,5967,557,368,29,5446,707
6522,92681,4610,5524,4,4951,48
49806,17488,371,171,5,5273,921
32095,9334,724,1492,3,4982,49
3117,12903,1636,1520,99,5159,48
49176,22419,5194,1245,336,5035,52
30870,398,48,278,4,5035,248
47951,4016,417,3751,9,5112,74
48713,9356,846,963,7,5049,52
11537,2721,184,207,3,5136,3708
44328,4712,416,631,44,5310,1413
32446,1889,155,382,4,5310,66
18171,18656,1109,1141,36,5222,48
32353,25997,2416,2595,57,5081,78
25854,124015,3343,866,222,5321,48
49655,3815,240,669,0,4972,49
33476,2002,274,77,13,5193,49
22870,1733,162,68,66,5290,2775
36222,1990,256,172,3,5193,514
31055,77176,6218,2736,214,5348,48
6974,41589,3095,566,149,5348,586
2494,31811,2084,277,63,5348,247
46632,14726,1329,1558,177,5348,50
28433,3654,378,417,33,5446,57
29329,8110,587,452,33,5446,60
3901,270109,43841,3078,11005,5446,995
31472,4624,282,81,5,5446,49
13372,9808,650,877,389,5446,50
30376,6430,617,61,50,4982,288
19313,10797,835,1299,75,4982,59
41237,5231,695,1300,37,4982,62
45958,180395,7982,1344,1078,4982,51
23528,11856,1431,1826,16,4942,49
40615,22522,1617,1489,662,4942,422
35872,302,62,11,0,5159,610
1198,19448,909,71,4,5304,146
42624,47494,2776,156,18,5135,49
43616,4436,642,101,6,5135,48
40963,15480,1600,617,58,5025,261
12190,37293,1914,1258,61,5025,48
9288,2332,335,1066,263,5029,57
33965,23516,2638,2664,28,5099,48
40705,7526,494,1797,6,5260,48
15194,8135,734,388,67,5260,48
1815,27554,3312,959,55,5260,49
35448,16087,2257,615,83,5056,49
47619,9578,914,817,14,5056,50
30112,4098,300,128,11,5056,53
22184,8696,10095,891,8,5056,1170
39962,1481,155,1549,129,5049,50
27160,151,21,5,0,4942,2117
12885,16365,1227,272,15,5071,80
23390,9642,716,388,9,5071,63
39891,12072,1272,1086,781,5348,307
30838,8347,630,48,15,4951,1003
27995,8556,1932,426,43,5159,51
51357,2639,293,90,14,5159,49
36332,5816,415,564,9,4972,48
33062,2312,144,703,6,4972,50
20966,2664,185,0,0,4972,4872
35465,43882,2665,210,101,4982,291
28598,18471,940,314,77,4982,56
49932,16178,1615,1624,292,5099,48
40587,1072,109,58,5,5098,497
40218,6066,186,1258,7,5310,50
48940,3066,717,49,11,5310,60
15345,3841,859,611,41,5310,184
4901,53336,8498,1812,3338,5221,192
14349,76610,7299,814,15,5056,49
5594,96075,11744,1510,464,5304,49
29870,1921,201,89,3,5348,1566
23566,17798,783,337,27,5348,163
1373,18802,1657,1913,25,5159,48
24947,11531,2063,1143,20,5159,49
49148,5391,487,0,0,5159,4620
46168,45737,3208,1050,100,5446,1476
29938,1731,374,487,39,5025,153
3566,3982,176,454,33,5025,462
49585,7098,266,244,18,5071,49
5045,3014,626,176,0,5080,48
20056,103125,7977,8217,142,5080,167
5931,11962,812,2811,6,5413,49
9883,11977,766,601,63,5175,228
45484,9552,284,246,12,4929,48
28373,6426,1627,2342,14,4929,56
51265,4360,173,154,24,5310,52
13527,13906,1395,6648,6,5159,48
5295,2316,166,1007,15,5363,52
11012,40995,1605,3368,129,5348,49
37480,14801,1126,310,1,5348,49
38834,8825,502,345,9,5025,1737
31005,55225,9213,1157,686,5025,459
32621,30816,1748,1538,35,5025,48
5427,100298,4818,4138,60,5025,49
7951,62782,5873,1244,2352,4993,48
16165,17219,937,170,5,5321,3305
22342,4175,430,337,139,4982,258
39790,8522,2836,373,576,5175,966
13617,25832,1658,1280,31,5175,48
4349,17386,1028,859,27,5175,161
9363,38096,3711,3341,1728,5175,49
26551,20881,783,1040,20,4942,49
16407,1223,120,86,0,5260,4946
14048,195018,12890,4761,592,5260,49
4362,7993,804,449,4,5445,49
27416,7517,853,2791,24,5080,49
5963,43308,4245,1722,103,5175,233
21029,2727,318,103,3,5175,617
24245,25975,1223,828,143,5175,707
22681,8685,509,387,18,5221,49
36732,3801,1257,1445,451,4950,1647
43463,69368,3931,3248,473,5348,48
24607,17072,463,106,8,5310,4142
9575,9507,582,91,10,5310,1802
35478,1968,312,60,4,5321,3090
40087,65709,1921,2701,107,4929,325
8270,26865,7410,4862,144,4942,49
32739,37805,4517,3938,520,5015,50
15606,10046,773,198,40,4960,57
27554,5425,768,1179,92,5193,662
50621,1531,537,2,0,5193,2921
20568,13488,4414,1446,79,5193,48
41711,48215,3158,2333,24,5035,51
3037,7613,300,375,43,5080,646
25093,10471,633,643,121,5304,56
1902,25626,3194,1829,424,5304,49
44114,43769,2073,1747,20,5445,49
9493,10215,1459,4209,41,5516,50
35083,10375,973,3768,386,5516,168
25586,19391,1967,52,1,5260,753
17094,22063,1500,304,3,5260,62
3253,66678,10614,3277,690,5347,172
3590,4515,401,537,67,4982,48
29219,43544,5939,2014,1619,4982,68
21150,3510,287,2047,217,4929,902
49624,35243,1722,721,68,5321,48
30068,26620,2201,5923,139,5193,49
27545,2322,217,85,3,4960,50
11321,869,77,263,1,4960,76
13721,777,187,392,3,5137,48
34507,2247,247,202,28,5080,50
29457,15581,888,214,29,5445,59
32296,11481,868,453,87,5347,48
24552,38557,1961,406,89,5347,748
18545,5689,549,1539,19,5347,48
43419,20323,2673,2313,4,4903,577
31290,10583,297,362,2,4921,332
40308,16851,928,763,10,4950,48
47972,2905,249,234,16,4950,56
34749,92813,8646,13037,2224,4950,49
24618,6917,1370,844,70,4960,1071
43839,29267,1169,624,3,4982,63
21118,44919,3303,1308,63,5159,290
36982,1922,448,90,13,5071,324
39586,10429,1974,1426,76,5071,65
38398,2342,222,74,13,5071,141
15780,65417,2382,1527,98,5024,168
5661,84,40,8,0,5260,644
43206,3136,236,178,29,5260,49
22149,10362,633,1955,76,5259,207
8384,2030,134,14,1,5259,4592
49497,32416,2500,2362,127,5080,49
38980,6122,871,1589,23,5079,48
17274,1877,283,1921,27,4960,498
18496,151,61,25,0,5310,2327
13985,44728,4330,915,1333,5111,48
31899,6525,1121,870,44,5111,80
45978,12214,1117,104,17,5159,49
6415,9500,431,1907,43,5159,49
39839,1436,93,47,8,4942,772
3549,146,68,11,0,5444,2017
49001,9263,1474,2999,163,5444,48
11547,3695,345,687,4,5444,50
9813,11791,1215,895,4,4929,48
33261,10199,627,1205,3,4929,49
21843,1048,144,70,15,5347,319
1750,6733,696,158,6,5056,1689
18529,64302,5888,3577,1927,5056,486
19811,53481,3971,1549,20,5071,60
45816,3370,119,174,29,5071,2329
20168,4870,231,59,33,5079,115
2384,24233,2754,420,36,5159,51
35921,3641,375,208,28,5159,61
3065,32556,2187,352,40,5159,479
7979,8481,876,638,67,5159,48
17902,18349,979,462,415,5049,49
42491,13490,1291,489,77,5049,49
3806,12196,1597,608,12,5024,48
7668,31474,1488,444,54,5024,93
39302,4334,343,200,2,5035,50
39355,77145,5092,1417,520,5035,1381
13523,3985,218,254,5,5071,48
39127,9227,662,325,150,5071,48
14700,19532,3448,1231,531,5071,50
28763,2899,341,344,8,5346,319
2264,32999,1604,303,48,5135,188
51024,17626,1918,851,6,5135,56
39849,11608,729,396,4,4950,50
17067,11258,1106,957,115,5159,68
15707,34710,1578,788,146,4981,89
44899,11042,459,772,8,5321,53
22282,12230,646,1035,5,5321,48
20330,9370,536,101,11,5321,653
45582,3961,178,52,0,5321,49
48856,2362,491,84,13,4929,48
29158,2805,246,302,15,4929,260
40309,45398,6036,4634,1500,5121,52
4970,9895,824,1268,46,4960,48
33193,17258,1216,1159,52,4960,310
33014,1362,143,36,10,4960,425
48425,30580,1218,2244,15,5098,1299
8207,6603,558,167,12,5310,962
16943,7021,316,174,2,5310,3459
41410,12634,1024,1065,42,5310,49
49540,7893,352,225,2,5310,1086
25461,27527,1100,6063,79,5444,50
37872,26928,2371,1108,96,4921,49
13582,38621,1295,1550,16,4921,56
2209,5091,773,272,67,5273,51
9344,37879,1634,466,22,5221,288
12935,6052,599,757,48,5192,823
33724,7435,1035,224,35,5192,49
50862,2529,621,376,27,5079,572
34640,13483,2289,583,1791,4921,117
35426,1622,239,119,0,5444,715
37724,18414,5347,85,1,5444,2121
49248,19367,3183,679,47,5444,66
30874,48463,1323,1351,15,5259,649
47322,17838,1882,5253,86,4929,49
43863,2581,202,52,5,4929,1037
17353,3027,282,339,40,5321,48
27701,1855,202,308,14,5007,49
50154,11316,558,103,26,5007,79
11716,16781,926,991,45,5024,49
19419,17068,1163,892,0,4921,119
46710,62453,3355,762,84,5321,533
48529,1065,52,36,2,5321,762
35332,1736,175,311,18,5321,130
27101,8322,324,144,16,5321,627
8447,5497,381,58,15,5071,75
6326,14481,845,784,14,5158,49
6059,5812,462,249,8,5158,53
31619,14458,1618,270,10,5443,2557
1068,53211,4766,625,86,5443,48
1080,4703,658,1292,6,5443,135
23274,5598,490,122,14,5443,462
30048,31048,1786,1327,50,5443,49
5386,12463,697,518,3,4960,68
32873,7335,390,563,7,5049,524
39001,60093,3381,704,347,4929,102
34921,10558,792,262,24,4929,49
19480,18691,2504,622,208,4981,49
1235,6926,219,188,13,5111,94
25445,7899,1100,342,39,5111,60
46628,11324,434,30,3,4993,2108
36504,5139,353,118,5,5007,962
33480,43589,2034,3794,281,5056,49
38542,2148,355,82,3,5310,546
15257,10491,1179,310,11,5321,60
17692,15717,474,225,14,5272,2610
42905,10530,401,331,0,5098,49
23548,42795,3610,1780,585,5259,52
19074,16144,906,909,108,5259,48
48109,30349,1435,605,47,5158,100
28673,32131,3097,1535,47,4900,1348
12330,4974,448,391,13,4900,53
40532,8754,787,258,13,5071,486
36433,1346,101,179,11,5071,1233
49008,2205,195,44,6,5015,566
37490,15800,1420,860,64,4921,1174
5762,8003,459,393,144,5192,49
16265,4593,485,102,4,5192,49
42012,4841,249,64,3,5192,48
4622,1754,238,143,4,5049,157
13975,2221,369,283,1,5049,3143
44179,1902,3127,86,137,5111,49
47581,7203,788,2599,7,5111,101
44095,20019,8634,7206,630,5320,55
27646,27904,1491,979,22,5320,49
42834,13042,431,74,19,5071,58
28789,34126,2873,3063,8,5024,64
45273,11825,1251,363,117,5007,49
34698,21885,1640,3759,96,4928,59
45647,88667,7031,1364,429,4950,110
18917,10746,803,1699,2,5015,50
30005,39671,1828,903,81,5443,48
4442,17328,1301,3308,7,5443,51
46084,822,140,157,4,5070,139
38640,83779,8022,4161,1461,5259,954
4897,25434,1213,752,3,5049,560
23370,3277,485,367,17,5049,51
17725,6625,415,473,15,5056,49
2991,101914,8490,4948,2928,5056,49
4640,7140,778,378,60,4993,700
35739,496,75,10,0,4942,709
37845,332,61,29,1,5135,3025
27934,15294,1357,480,199,4960,59
6850,924,144,15,12,4928,48
51155,22447,1688,417,1825,5007,48
13352,117442,6789,1577,171,5221,52
17689,4158,449,220,8,5035,67
31659,1724,305,29,13,5035,49
31410,1538,240,183,0,5015,427
34568,6862,1206,3892,2,5111,61
16595,26932,843,1114,5,5111,49
43328,45825,5083,6504,916,5079,59
34930,34106,2234,1190,15,4900,459
9425,26837,1376,301,11,5443,388
36184,4925,481,441,156,5443,49
38800,39831,4911,815,28,5443,70
4895,3976,309,32,6,5443,3581
12725,4882,374,261,1,5310,1380
2953,137921,2974,902,164,5310,50
32982,4158,402,190,14,4960,48
8722,7040,620,572,13,5070,49
20293,4242,331,646,20,5007,57
5712,2576,450,63,4,5007,371
44526,1664,86,82,4,5007,76
37789,21633,2111,1004,50,4950,84
8710,65560,8946,3633,1052,5049,48
50688,3749,197,105,26,5135,124
46211,36929,1254,147,1,5056,49
37878,58659,5162,1597,29,4928,57
44298,4878,736,307,3,5015,4565
33162,4135,668,768,19,5015,49
21603,30638,3337,992,48,5015,234
24528,2786,354,1958,170,5015,69
7229,1392,185,337,4,5079,260
5884,161861,27997,17027,3367,5098,48
33506,19552,798,269,31,5070,1409
45777,1155,138,46,3,5024,48
2944,9648,464,753,12,5023,353
21263,29815,2009,6104,811,5699,211
20385,5843,337,546,0,5035,186
16007,5964,1598,1057,10,5391,49
8146,1313,80,64,5,5111,3717
35884,20363,839,1292,14,4942,53
38884,226469,14236,13784,2430,5049,50
22786,299666,21536,11113,1213,5253,64
46311,3433,413,353,16,5443,673
49150,1919,197,447,10,5443,48
38119,10187,757,676,49,5443,52
47408,12568,910,422,102,5310,908
46511,2227,114,66,2,5310,104
4440,55962,3864,6566,192,5070,66
27291,5444,818,523,6,5015,2690
18769,4971,287,347,9,4899,152
37383,3538,324,449,1,4899,49
48697,42524,3146,455,18,4928,48
4554,8350,652,1346,2,5098,49
455,31303,1952,298,67,5098,48
9070,6700,392,205,8,5192,837
23585,10547,1606,834,24,5192,48
5883,11528,797,1596,70,5023,60
34885,3718,286,631,2,5007,465
27703,20861,6096,2180,1002,5006,49
22471,5939,801,448,72,5056,735
42388,19309,1418,225,463,4950,48
46505,49645,5762,1278,218,5079,158
29269,386,33,21,0,4960,4925
38901,1779,160,110,3,5320,1941
10643,11149,606,341,11,5320,50
2111,2828,283,364,8,5320,159
14488,9755,527,1574,0,5049,55
42716,3874,488,254,9,5023,457
31354,13486,907,277,26,5023,49
32162,10504,1285,1086,65,5429,49
40693,12453,482,74,9,5070,51
17847,17295,1815,56,29,5070,48
14322,19401,893,1032,1615,4960,50
2896,1961,284,178,22,5006,164
12463,35901,3281,582,416,5304,48
49295,30383,1507,291,56,5304,50
9974,21216,969,306,21,5304,80
916,3596,1632,679,5,5079,74
29395,1499,128,113,5,5079,2615
29605,9790,1458,733,308,5220,50
22413,2142,72,137,8,5220,647
37603,7720,3695,106,20,5220,48
10826,45741,2879,1329,322,5220,49
29584,14464,1047,79,9,5310,2767
50231,2716,495,174,4,5310,1585
48039,11020,579,685,7,5310,81
4777,7969,385,65,1,5214,52
35927,2386,176,283,1,5054,367
12250,16222,3973,1308,15,5098,49
18419,13837,612,717,61,5098,58
31825,5804,368,160,7,5098,564
17230,3005,141,270,47,5346,53
50119,17030,1816,764,67,5346,794
36496,15807,1374,1767,175,5135,49
35102,12680,1482,1016,75,5303,49
14595,7124,590,209,4,5303,3129
12223,1800,182,191,85,5303,51
220,8087,864,197,12,4899,49
33215,8034,328,52,36,5056,50
34011,2099,175,93,1,5056,366
12968,2579,279,52,0,4959,215
45744,93084,3982,1698,62,5049,2053
37274,6951,534,212,6,4921,49
12171,41627,2458,7060,26,4962,49
40290,21936,2679,682,29,5191,50
31687,3602,239,1724,15,4950,50
4505,33211,1191,2342,41,4950,105
28900,24921,1411,241,22,4950,49
13240,101282,20675,1700,840,5070,77
3686,18403,1862,1786,2652,4972,1122
23401,3835,288,84,3,4959,2562
11232,16383,1209,1401,9,5220,48
11192,18783,1161,1958,159,5056,771
38433,17022,1241,835,16,5056,55
11653,18515,671,190,18,5320,888
33594,4264,405,192,58,5320,51
23378,9966,605,749,49,5320,49
7968,28428,1754,325,50,5070,50
23038,1191,115,899,6,4899,48
2516,1926,556,1858,25,4959,56
8634,2323,289,261,15,5023,473
10795,11484,970,647,114,5023,63
767,5267,574,7,0,5056,416
43669,773,167,75,19,5056,1555
1422,18113,1947,2612,402,5055,53
43279,308511,109285,11335,40056,5309,48
15791,19906,2304,503,32,4921,49
11355,8425,1232,1242,50,5111,60
18131,1978,320,109,6,5111,109
29919,8746,990,641,32,5111,48
1622,1711,411,47,1,4899,1149
34304,37982,2617,624,10,4899,502
26483,4686,965,68,2,5098,49
37292,551,39,8,0,5098,1171
44829,14456,824,343,29,5098,51
47943,10001,1256,685,17,4981,52
36634,8929,199,68,1,5055,4688
30472,34089,2124,1814,86,5191,49
39040,9602,1497,495,49,5015,48
43637,4973,1162,744,3460,5015,55
8682,3498,234,180,17,5015,64
39549,832,95,35,9,4928,60
39912,13098,896,875,5,4928,49
41440,3914,636,82,13,4959,1594
38390,11080,714,24,0,5023,245
19585,2686,169,176,10,5023,59
42446,60363,4853,1271,369,5070,571
18320,7815,453,80,52,5070,1572
5813,36548,4178,1636,1172,4941,48
23545,33480,3038,1439,75,4941,48
39239,4619,439,365,29,5079,50
44354,2638,151,17,2,5079,4470
21855,1445,181,32,1,4920,48
19793,8144,712,1812,22,5098,130
